Customer ID,Recency,Frequency,Monetary,M_score,F_score,R_score,Score,Segment
15561,18,4,1133,4,3,4,434,Potential Loyalists
15562,59,2,538,3,2,3,323,Regular Customers
15563,149,3,1466,4,3,2,234,Hibernating
15564,98,2,70,1,2,2,221,Hibernating
15566,27,2,227,1,2,4,421,Potential Loyalists
15569,25,5,2210,5,3,4,435,Potential Loyalists
15570,4,14,5145,5,4,5,545,Champions
15571,21,10,3401,5,4,4,445,Loyal Customers
15572,15,3,1515,4,3,4,434,Potential Loyalists
15573,253,3,599,3,3,1,133,Hibernating
15574,7,3,816,3,3,5,533,Potential Loyalists
15575,254,1,30,1,1,1,111,Lost Customers
15577,358,2,139,1,2,1,121,Hibernating
15579,18,3,953,3,3,4,433,Potential Loyalists
15580,11,8,1381,4,4,5,544,Champions
15581,1,26,4114,5,5,5,555,Champions
15583,11,1,107,1,1,5,511,New Customers
15584,34,2,552,3,2,4,423,Potential Loyalists
15586,227,3,1139,4,3,1,134,Hibernating
15587,27,3,608,3,3,4,433,Potential Loyalists
15588,312,1,579,3,1,1,113,Lost Customers
15590,17,5,1496,4,3,4,434,Potential Loyalists
15591,217,3,217,1,3,1,131,Hibernating
15595,122,1,357,2,1,2,212,Lost Customers
15596,0,5,1723,4,3,5,534,Potential Loyalists
15597,210,1,238,1,1,1,111,Lost Customers
15598,62,1,307,2,1,3,312,Regular Customers
15599,80,1,488,2,1,2,212,Lost Customers
15600,63,4,1199,4,3,3,334,Regular Customers
15601,7,17,8183,5,4,5,545,Champions
15602,3,8,1932,4,4,5,544,Champions
15603,283,1,40,1,1,1,111,Lost Customers
15605,8,5,738,3,3,5,533,Potential Loyalists
15606,25,8,2310,5,4,4,445,Loyal Customers
15607,178,8,1604,4,4,1,144,At Risk
15608,50,1,692,3,1,3,313,Regular Customers
15611,18,13,1405,4,4,4,444,Loyal Customers
15613,245,1,433,2,1,1,112,Lost Customers
15614,72,4,3147,5,3,2,235,Hibernating
15615,25,24,10974,5,5,4,455,Loyal Customers
15616,73,1,317,2,1,2,212,Lost Customers
15617,31,3,828,3,3,4,433,Potential Loyalists
15620,44,1,389,2,1,3,312,Regular Customers
15622,62,8,4143,5,4,3,345,Regular Customers
15623,28,7,2136,4,4,4,444,Loyal Customers
15625,11,5,1702,4,3,5,534,Potential Loyalists
15626,56,1,391,2,1,3,312,Regular Customers
15627,92,2,566,3,2,2,223,Hibernating
15628,1,9,2782,5,4,5,545,Champions
15629,85,4,2240,5,3,2,235,Hibernating
15630,279,1,295,2,1,1,112,Lost Customers
15631,277,1,596,3,1,1,113,Lost Customers
15633,144,13,4352,5,4,2,245,At Risk
15634,18,1,311,2,1,4,412,New Customers
15635,30,1,100,1,1,4,411,New Customers
15636,72,2,719,3,2,2,223,Hibernating
15637,48,4,574,3,3,3,333,Regular Customers
15638,13,6,2265,5,4,5,545,Champions
15639,86,2,639,3,2,2,223,Hibernating
15640,7,15,11441,5,4,5,545,Champions
15641,31,8,3458,5,4,4,445,Loyal Customers
15642,364,1,105,1,1,1,111,Lost Customers
15645,49,2,443,2,2,3,322,Regular Customers
15646,7,3,526,3,3,5,533,Potential Loyalists
15647,50,1,169,1,1,3,311,Regular Customers
15649,2,3,1354,4,3,5,534,Potential Loyalists
15650,156,2,553,3,2,2,223,Hibernating
15651,55,2,612,3,2,3,323,Regular Customers
15652,22,4,1082,4,3,4,434,Potential Loyalists
15658,7,4,1399,4,3,5,534,Potential Loyalists
15659,21,2,226,1,2,4,421,Potential Loyalists
15660,0,7,1212,4,4,5,544,Champions
15661,14,6,906,3,4,5,543,Loyal Customers
15662,296,2,283,2,2,1,122,Hibernating
15664,84,3,867,3,3,2,233,Hibernating
15665,46,3,1773,4,3,3,334,Regular Customers
15666,107,2,632,3,2,2,223,Hibernating
15670,191,1,152,1,1,1,111,Lost Customers
15672,360,1,45,1,1,1,111,Lost Customers
15673,86,5,3533,5,3,2,235,Hibernating
15674,52,8,4501,5,4,3,345,Regular Customers
15675,39,1,218,1,1,3,311,Regular Customers
15677,56,2,648,3,2,3,323,Regular Customers
15678,30,2,1541,4,2,4,424,Potential Loyalists
15680,1,8,3173,5,4,5,545,Champions
15681,14,9,1563,4,4,5,544,Champions
15682,234,2,318,2,2,1,122,Hibernating
15683,108,1,330,2,1,2,212,Lost Customers
15684,182,3,173,1,3,1,131,Hibernating
15685,85,1,55,1,1,2,211,Lost Customers
15686,55,1,90,1,1,3,311,Regular Customers
15688,53,1,190,1,1,3,311,Regular Customers
15689,252,1,266,2,1,1,112,Lost Customers
15691,29,3,434,2,3,4,432,Potential Loyalists
15693,294,1,37,1,1,1,111,Lost Customers
15694,0,12,4331,5,4,5,545,Champions
15695,232,2,721,3,2,1,123,Hibernating
15696,58,5,1170,4,3,3,334,Regular Customers
15697,324,1,246,1,1,1,111,Lost Customers
15698,259,1,46,1,1,1,111,Lost Customers
15702,111,2,140,1,2,2,221,Hibernating
15704,137,2,1524,4,2,2,224,Hibernating
15708,4,3,1014,4,3,5,534,Potential Loyalists
15709,224,1,194,1,1,1,111,Lost Customers
15710,52,1,898,3,1,3,313,Regular Customers
15711,191,2,420,2,2,1,122,Hibernating
15712,14,7,2400,5,4,5,545,Champions
15713,1,3,654,3,3,5,533,Potential Loyalists
15714,88,3,453,2,3,2,232,Hibernating
15715,190,5,658,3,3,1,133,Hibernating
15716,4,8,1938,4,4,5,544,Champions
15717,56,4,456,2,3,3,332,Regular Customers
15718,175,1,293,2,1,2,212,Lost Customers
15719,16,18,5177,5,4,4,445,Loyal Customers
15720,185,1,143,1,1,1,111,Lost Customers
15722,80,6,3035,5,4,2,245,At Risk
15723,46,3,744,3,3,3,333,Regular Customers
15724,35,1,92,1,1,4,411,New Customers
15726,25,1,321,2,1,4,412,New Customers
15727,22,8,4266,5,4,4,445,Loyal Customers
15728,14,2,544,3,2,5,523,Potential Loyalists
15729,35,2,107,1,2,4,421,Potential Loyalists
15730,16,2,605,3,2,4,423,Potential Loyalists
15731,188,1,125,1,1,1,111,Lost Customers
15732,7,9,1387,4,4,5,544,Champions
15734,71,2,923,3,2,2,223,Hibernating
15735,56,1,327,2,1,3,312,Regular Customers
15736,70,2,1815,4,2,3,324,Regular Customers
15738,7,26,8560,5,5,5,555,Champions
15741,93,2,208,1,2,2,221,Hibernating
15742,254,1,156,1,1,1,111,Lost Customers
15747,10,6,1588,4,4,5,544,Champions
15748,84,2,465,2,2,2,222,Hibernating
15750,1,12,4331,5,4,5,545,Champions
15751,95,11,1380,4,4,2,244,At Risk
15752,7,3,1570,4,3,5,534,Potential Loyalists
15754,128,6,2579,5,4,2,245,At Risk
15755,14,11,3628,5,4,5,545,Champions
15757,21,4,2225,5,3,4,435,Potential Loyalists
15759,146,4,577,3,3,2,233,Hibernating
15760,265,2,13916,5,2,1,125,Hibernating
15761,77,1,143,1,1,2,211,Lost Customers
15764,69,2,1223,4,2,3,324,Regular Customers
15765,301,1,370,2,1,1,112,Lost Customers
15766,91,2,516,3,2,2,223,Hibernating
15768,111,31,14979,5,5,2,255,At Risk
15769,6,21,32451,5,5,5,555,Champions
15770,247,1,321,2,1,1,112,Lost Customers
15771,239,3,1006,4,3,1,134,Hibernating
15772,53,1,280,2,1,3,312,Regular Customers
15773,44,1,138,1,1,3,311,Regular Customers
15774,53,5,1059,4,3,3,334,Regular Customers
15775,266,1,45,1,1,1,111,Lost Customers
15777,31,3,715,3,3,4,433,Potential Loyalists
15778,66,1,307,2,1,3,312,Regular Customers
15779,98,2,124,1,2,2,221,Hibernating
15782,65,1,1399,4,1,3,314,Regular Customers
15784,102,2,848,3,2,2,223,Hibernating
15785,14,11,3640,5,4,5,545,Champions
15786,52,2,3582,5,2,3,325,Regular Customers
15788,143,1,221,1,1,2,211,Lost Customers
15789,66,5,1610,4,3,3,334,Regular Customers
15791,164,3,1995,4,3,2,234,Hibernating
15792,34,2,933,3,2,4,423,Potential Loyalists
15793,13,5,1433,4,3,5,534,Potential Loyalists
15794,371,2,777,3,2,1,123,Hibernating
15795,65,7,1369,4,4,3,344,Regular Customers
15796,9,9,2464,5,4,5,545,Champions
15797,216,2,613,3,2,1,123,Hibernating
15798,127,3,1535,4,3,2,234,Hibernating
15799,53,1,540,3,1,3,313,Regular Customers
15800,88,5,543,3,3,2,233,Hibernating
15803,80,3,1513,4,3,2,234,Hibernating
15805,20,13,4660,5,4,4,445,Loyal Customers
15807,43,2,913,3,2,3,323,Regular Customers
15808,4,18,14674,5,4,5,545,Champions
15809,94,2,758,3,2,2,223,Hibernating
15810,21,4,1607,4,3,4,434,Potential Loyalists
15811,0,2,1671,4,2,5,524,Potential Loyalists
15812,70,7,3400,5,4,3,345,Regular Customers
15814,28,2,689,3,2,4,423,Potential Loyalists
15816,177,2,144,1,2,1,121,Hibernating
15817,55,3,2766,5,3,3,335,Regular Customers
15818,223,1,340,2,1,1,112,Lost Customers
15819,66,6,2029,4,4,3,344,Regular Customers
15822,128,4,954,3,3,2,233,Hibernating
15823,7,3,3882,5,3,5,535,Potential Loyalists
15824,88,2,890,3,2,2,223,Hibernating
15826,203,1,943,3,1,1,113,Lost Customers
15827,7,16,1957,4,4,5,544,Champions
15828,10,1,1108,4,1,5,514,New Customers
15833,372,1,80,1,1,1,111,Lost Customers
15834,11,3,1539,4,3,5,534,Potential Loyalists
15837,120,1,385,2,1,2,212,Lost Customers
15838,2,16,40519,5,4,5,545,Champions
15841,21,5,1518,4,3,4,434,Potential Loyalists
15842,28,2,548,3,2,4,423,Potential Loyalists
15845,171,3,714,3,3,2,233,Hibernating
15846,20,1,107,1,1,4,411,New Customers
15847,63,3,433,2,3,3,332,Regular Customers
15848,256,1,139,1,1,1,111,Lost Customers
15850,11,4,819,3,3,5,533,Potential Loyalists
15851,161,1,109,1,1,2,211,Lost Customers
15852,161,1,96,1,1,2,211,Lost Customers
15854,11,9,2609,5,4,5,545,Champions
15855,111,1,340,2,1,2,212,Lost Customers
15856,0,26,17832,5,5,5,555,Champions
15857,65,1,273,2,1,3,312,Regular Customers
15858,2,9,2521,5,4,5,545,Champions
15859,67,1,438,2,1,3,312,Regular Customers
15860,3,10,1528,4,4,5,544,Champions
15861,91,4,1236,4,3,2,234,Hibernating
15862,8,10,2095,4,4,5,544,Champions
15863,252,3,289,2,3,1,132,Hibernating
15864,16,1,244,1,1,4,411,New Customers
15865,48,2,1353,4,2,3,324,Regular Customers
15867,4,17,5251,5,4,5,545,Champions
15868,218,1,94,1,1,1,111,Lost Customers
15869,261,1,174,1,1,1,111,Lost Customers
15870,31,3,508,3,3,4,433,Potential Loyalists
15871,72,1,33,1,1,2,211,Lost Customers
15872,13,2,434,2,2,5,522,Potential Loyalists
15873,134,4,313,2,3,2,232,Hibernating
15874,22,14,6878,5,4,4,445,Loyal Customers
15875,281,1,111,1,1,1,111,Lost Customers
15876,44,2,1449,4,2,3,324,Regular Customers
15878,196,2,330,2,2,1,122,Hibernating
15879,39,4,1157,4,3,3,334,Regular Customers
15880,4,1,343,2,1,5,512,New Customers
15882,3,6,979,3,4,5,543,Loyal Customers
15884,67,2,249,1,2,3,321,Regular Customers
15885,18,12,1572,4,4,4,444,Loyal Customers
15886,51,3,871,3,3,3,333,Regular Customers
15887,41,3,1027,4,3,3,334,Regular Customers
15888,35,2,260,2,2,4,422,Potential Loyalists
15889,4,7,1359,4,4,5,544,Champions
15890,29,5,535,3,3,4,433,Potential Loyalists
15892,304,1,128,1,1,1,111,Lost Customers
15893,116,1,305,2,1,2,212,Lost Customers
15894,4,1,156,1,1,5,511,New Customers
15898,2,22,4207,5,5,5,555,Champions
15899,3,1,56,1,1,5,511,New Customers
15900,48,3,549,3,3,3,333,Regular Customers
15901,86,4,339,2,3,2,232,Hibernating
15902,15,1,145,1,1,4,411,New Customers
15903,13,5,3813,5,3,5,535,Potential Loyalists
15905,178,1,114,1,1,1,111,Lost Customers
15906,9,3,987,3,3,5,533,Potential Loyalists
15908,125,2,764,3,2,2,223,Hibernating
15910,35,7,1449,4,4,4,444,Loyal Customers
15911,258,8,1702,4,4,1,144,At Risk
15912,71,7,810,3,4,2,243,At Risk
15913,169,1,6,1,1,2,211,Lost Customers
15914,13,2,205,1,2,5,521,Potential Loyalists
15915,36,1,429,2,1,3,312,Regular Customers
15916,1,7,1899,4,4,5,544,Champions
15917,241,4,437,2,3,1,132,Hibernating
15918,266,1,248,1,1,1,111,Lost Customers
15919,3,1,270,2,1,5,512,New Customers
15920,59,5,404,2,3,3,332,Regular Customers
15921,31,3,466,2,3,4,432,Potential Loyalists
15922,8,1,369,2,1,5,512,New Customers
15923,7,1,127,1,1,5,511,New Customers
15924,366,1,102,1,1,1,111,Lost Customers
15926,177,1,134,1,1,1,111,Lost Customers
15927,282,1,123,1,1,1,111,Lost Customers
15928,291,1,293,2,1,1,112,Lost Customers
15929,279,1,594,3,1,1,113,Lost Customers
15931,63,1,239,1,1,3,311,Regular Customers
15934,52,2,2190,5,2,3,325,Regular Customers
15936,14,2,282,2,2,5,522,Potential Loyalists
15938,91,4,330,2,3,2,232,Hibernating
15939,9,1,2945,5,1,5,515,New Customers
15941,272,1,405,2,1,1,112,Lost Customers
15943,284,2,271,2,2,1,122,Hibernating
15944,28,3,1839,4,3,4,434,Potential Loyalists
15945,0,4,646,3,3,5,533,Potential Loyalists
15946,137,3,2304,5,3,2,235,Hibernating
15948,59,1,553,3,1,3,313,Regular Customers
15950,10,6,5415,5,4,5,545,Champions
15951,16,1,304,2,1,4,412,New Customers
15953,4,11,2010,4,4,5,544,Champions
15954,224,1,190,1,1,1,111,Lost Customers
15955,7,9,4242,5,4,5,545,Champions
15956,186,2,617,3,2,1,123,Hibernating
15957,55,2,501,2,2,3,322,Regular Customers
15958,38,3,388,2,3,3,332,Regular Customers
15959,317,3,579,3,3,1,133,Hibernating
15960,9,4,410,2,3,5,532,Potential Loyalists
15961,14,1,451,2,1,5,512,New Customers
15962,84,1,295,2,1,2,212,Lost Customers
15964,298,1,272,2,1,1,112,Lost Customers
15965,2,10,2167,5,4,5,545,Champions
15966,85,1,426,2,1,2,212,Lost Customers
15967,14,10,2622,5,4,5,545,Champions
15968,23,1,418,2,1,4,412,New Customers
15969,60,2,460,2,2,3,322,Regular Customers
15970,233,1,703,3,1,1,113,Lost Customers
15971,20,6,1702,4,4,4,444,Loyal Customers
15972,91,5,1810,4,3,2,234,Hibernating
15973,1,3,680,3,3,5,533,Potential Loyalists
15976,45,4,1315,4,3,3,334,Regular Customers
15978,67,2,2180,5,2,3,325,Regular Customers
15979,237,1,329,2,1,1,112,Lost Customers
15980,125,4,4194,5,3,2,235,Hibernating
15981,36,13,5954,5,4,3,345,Regular Customers
15982,240,1,324,2,1,1,112,Lost Customers
15983,0,6,2483,5,4,5,545,Champions
15984,3,21,5921,5,5,5,555,Champions
15985,71,5,1572,4,3,2,234,Hibernating
15986,16,1,186,1,1,4,411,New Customers
15987,3,2,230,1,2,5,521,Potential Loyalists
15988,186,2,612,3,2,1,123,Hibernating
15989,10,2,372,2,2,5,522,Potential Loyalists
15990,129,5,1217,4,3,2,234,Hibernating
15991,169,1,150,1,1,2,211,Lost Customers
15992,31,2,854,3,2,4,423,Potential Loyalists
15994,46,2,775,3,2,3,323,Regular Customers
15995,49,1,696,3,1,3,313,Regular Customers
15996,1,2,626,3,2,5,523,Potential Loyalists
15998,28,11,5218,5,4,4,445,Loyal Customers
15999,370,1,20,1,1,1,111,Lost Customers
16001,16,1,583,3,1,4,413,New Customers
16002,260,1,169,1,1,1,111,Lost Customers
16003,16,5,2878,5,3,4,435,Potential Loyalists
16004,109,5,2146,5,3,2,235,Hibernating
16005,10,6,1820,4,4,5,544,Champions
16006,22,1,245,1,1,4,411,New Customers
16007,18,3,1373,4,3,4,434,Potential Loyalists
16008,17,12,4905,5,4,4,445,Loyal Customers
16010,11,8,1316,4,4,5,544,Champions
16011,1,14,2517,5,4,5,545,Champions
16012,36,2,1574,4,2,3,324,Regular Customers
16013,6,39,20315,5,5,5,555,Champions
16014,43,2,467,2,2,3,322,Regular Customers
16016,1,4,1025,4,3,5,534,Potential Loyalists
16017,52,4,1341,4,3,3,334,Regular Customers
16018,31,2,289,2,2,4,422,Potential Loyalists
16019,16,18,13679,5,4,4,445,Loyal Customers
16021,30,2,532,3,2,4,423,Potential Loyalists
16024,46,2,232,1,2,3,321,Regular Customers
16027,92,9,1113,4,4,2,244,At Risk
16028,230,1,82,1,1,1,111,Lost Customers
16029,7,47,41184,5,5,5,555,Champions
16032,91,6,1970,4,4,2,244,At Risk
16033,4,8,2019,4,4,5,544,Champions
16034,29,3,491,2,3,4,432,Potential Loyalists
16035,195,1,217,1,1,1,111,Lost Customers
16036,59,2,1797,4,2,3,324,Regular Customers
16037,179,2,654,3,2,1,123,Hibernating
16039,58,2,456,2,2,3,322,Regular Customers
16040,65,4,1103,4,3,3,334,Regular Customers
16042,14,3,1067,4,3,5,534,Potential Loyalists
16043,14,4,1082,4,3,5,534,Potential Loyalists
16044,70,1,340,2,1,3,312,Regular Customers
16045,51,4,2094,4,3,3,334,Regular Customers
16046,197,1,235,1,1,1,111,Lost Customers
16047,317,1,107,1,1,1,111,Lost Customers
16048,8,4,818,3,3,5,533,Potential Loyalists
16049,10,3,787,3,3,5,533,Potential Loyalists
16050,18,2,162,1,2,4,421,Potential Loyalists
16051,316,1,188,1,1,1,111,Lost Customers
16053,48,4,2122,4,3,3,334,Regular Customers
16054,53,3,1327,4,3,3,334,Regular Customers
16057,154,3,1591,4,3,2,234,Hibernating
16058,41,1,62,1,1,3,311,Regular Customers
16059,2,7,1757,4,4,5,544,Champions
16060,35,3,541,3,3,4,433,Potential Loyalists
16061,66,1,89,1,1,3,311,Regular Customers
16062,14,4,1709,4,3,5,534,Potential Loyalists
16064,360,1,111,1,1,1,111,Lost Customers
16065,0,8,2010,4,4,5,544,Champions
16067,197,3,3395,5,3,1,135,Hibernating
16068,228,1,122,1,1,1,111,Lost Customers
16069,52,1,457,2,1,3,312,Regular Customers
16071,162,3,750,3,3,2,233,Hibernating
16072,63,3,3744,5,3,3,335,Regular Customers
16074,25,1,265,2,1,4,412,New Customers
16075,137,2,736,3,2,2,223,Hibernating
16077,260,1,2300,5,1,1,115,Lost Customers
16078,304,1,283,2,1,1,112,Lost Customers
16080,20,2,385,2,2,4,422,Potential Loyalists
16081,1,4,1653,4,3,5,534,Potential Loyalists
16082,305,1,106,1,1,1,111,Lost Customers
16083,17,2,1033,4,2,4,424,Potential Loyalists
16085,15,7,1362,4,4,4,444,Loyal Customers
16086,2,6,1743,4,4,5,544,Champions
16087,24,5,1739,4,3,4,434,Potential Loyalists
16088,210,2,1437,4,2,1,124,Hibernating
16089,21,2,271,2,2,4,422,Potential Loyalists
16090,259,1,205,1,1,1,111,Lost Customers
16092,139,3,770,3,3,2,233,Hibernating
16094,10,7,2617,5,4,5,545,Champions
16095,91,1,447,2,1,2,212,Lost Customers
16096,51,3,1264,4,3,3,334,Regular Customers
16098,8,8,2442,5,4,5,545,Champions
16099,52,4,841,3,3,3,333,Regular Customers
16100,97,1,582,3,1,2,213,Lost Customers
16101,69,3,1938,4,3,3,334,Regular Customers
16103,24,16,4762,5,4,4,445,Loyal Customers
16104,53,8,2476,5,4,3,345,Regular Customers
16105,73,4,2049,4,3,2,234,Hibernating
16108,69,3,1393,4,3,3,334,Regular Customers
16109,333,1,327,2,1,1,112,Lost Customers
16110,157,1,481,2,1,2,212,Lost Customers
16111,63,1,562,3,1,3,313,Regular Customers
16115,32,4,907,3,3,4,433,Potential Loyalists
16117,37,2,422,2,2,3,322,Regular Customers
16118,287,1,4376,5,1,1,115,Lost Customers
16119,29,6,1297,4,4,4,444,Loyal Customers
16120,57,2,1747,4,2,3,324,Regular Customers
16121,25,3,609,3,3,4,433,Potential Loyalists
16122,1,3,316,2,3,5,532,Potential Loyalists
16124,53,3,1523,4,3,3,334,Regular Customers
16125,2,14,4298,5,4,5,545,Champions
16126,14,11,8359,5,4,5,545,Champions
16127,361,1,145,1,1,1,111,Lost Customers
16128,15,6,1920,4,4,4,444,Loyal Customers
16129,42,3,1396,4,3,3,334,Regular Customers
16130,57,4,987,3,3,3,333,Regular Customers
16131,10,6,6450,5,4,5,545,Champions
16132,179,2,664,3,2,1,123,Hibernating
16133,11,23,8403,5,5,5,555,Champions
16134,58,3,1527,4,3,3,334,Regular Customers
16135,218,1,301,2,1,1,112,Lost Customers
16136,298,1,237,1,1,1,111,Lost Customers
16137,315,1,422,2,1,1,112,Lost Customers
16138,13,3,910,3,3,5,533,Potential Loyalists
16139,357,2,475,2,2,1,122,Hibernating
16140,6,2,832,3,2,5,523,Potential Loyalists
16141,52,1,335,2,1,3,312,Regular Customers
16143,4,7,2485,5,4,5,545,Champions
16145,23,8,3005,5,4,4,445,Loyal Customers
16146,83,1,212,1,1,2,211,Lost Customers
16147,35,4,2023,4,3,4,434,Potential Loyalists
16148,71,1,310,2,1,2,212,Lost Customers
16149,64,1,141,1,1,3,311,Regular Customers
16150,7,6,2342,5,4,5,545,Champions
16153,55,6,3309,5,4,3,345,Regular Customers
16155,16,5,796,3,3,4,433,Potential Loyalists
16156,17,11,3096,5,4,4,445,Loyal Customers
16158,157,9,628,3,4,2,243,At Risk
16159,105,3,884,3,3,2,233,Hibernating
16161,3,25,7256,5,5,5,555,Champions
16163,0,5,1992,4,3,5,534,Potential Loyalists
16165,140,1,79,1,1,2,211,Lost Customers
16166,63,2,435,2,2,3,322,Regular Customers
16167,49,5,1386,4,3,3,334,Regular Customers
16168,4,40,6848,5,5,5,555,Champions
16170,30,14,4983,5,4,4,445,Loyal Customers
16172,108,3,744,3,3,2,233,Hibernating
16174,126,4,1237,4,3,2,234,Hibernating
16175,106,3,798,3,3,2,233,Hibernating
16176,56,4,2052,4,3,3,334,Regular Customers
16177,71,7,1915,4,4,2,244,At Risk
16178,36,1,414,2,1,3,312,Regular Customers
16180,113,5,5995,5,3,2,235,Hibernating
16182,73,5,3354,5,3,2,235,Hibernating
16183,29,3,739,3,3,4,433,Potential Loyalists
16185,199,1,115,1,1,1,111,Lost Customers
16186,7,15,5019,5,4,5,545,Champions
16188,43,1,105,1,1,3,311,Regular Customers
16190,29,7,2508,5,4,4,445,Loyal Customers
16191,10,11,10507,5,4,5,545,Champions
16192,370,1,351,2,1,1,112,Lost Customers
16193,45,1,315,2,1,3,312,Regular Customers
16194,10,1,308,2,1,5,512,New Customers
16195,358,1,323,2,1,1,112,Lost Customers
16196,123,1,93,1,1,2,211,Lost Customers
16197,104,9,2016,4,4,2,244,At Risk
16198,72,1,629,3,1,2,213,Lost Customers
16199,27,7,942,3,4,4,443,Loyal Customers
16200,17,10,4562,5,4,4,445,Loyal Customers
16201,50,1,248,1,1,3,311,Regular Customers
16202,52,8,2136,4,4,3,344,Regular Customers
16203,7,3,521,3,3,5,533,Potential Loyalists
16204,15,2,538,3,2,4,423,Potential Loyalists
16205,31,3,1069,4,3,4,434,Potential Loyalists
16206,22,9,2065,4,4,4,444,Loyal Customers
16208,29,8,2776,5,4,4,445,Loyal Customers
16209,17,4,1884,4,3,4,434,Potential Loyalists
16210,3,19,17403,5,4,5,545,Champions
16211,56,2,543,3,2,3,323,Regular Customers
16212,253,2,603,3,2,1,123,Hibernating
16214,70,1,975,3,1,3,313,Regular Customers
16218,8,7,1355,4,4,5,544,Champions
16219,135,1,40,1,1,2,211,Lost Customers
16221,2,7,1370,4,4,5,544,Champions
16222,356,1,498,2,1,1,112,Lost Customers
16223,9,2,1102,4,2,5,524,Potential Loyalists
16224,22,1,321,2,1,4,412,New Customers
16225,37,10,1771,4,4,3,344,Regular Customers
16226,13,2,417,2,2,5,522,Potential Loyalists
16227,129,2,713,3,2,2,223,Hibernating
16228,20,3,890,3,3,4,433,Potential Loyalists
16229,16,4,1857,4,3,4,434,Potential Loyalists
16231,14,4,1078,4,3,5,534,Potential Loyalists
16232,55,3,1722,4,3,3,334,Regular Customers
16233,1,7,1429,4,4,5,544,Champions
16234,111,3,333,2,3,2,232,Hibernating
16235,10,4,1186,4,3,5,534,Potential Loyalists
16237,72,1,136,1,1,2,211,Lost Customers
16238,57,1,63,1,1,3,311,Regular Customers
16239,17,4,1078,4,3,4,434,Potential Loyalists
16241,4,4,1721,4,3,5,534,Potential Loyalists
16242,16,7,3871,5,4,4,445,Loyal Customers
16244,7,1,1056,4,1,5,514,New Customers
16246,94,2,827,3,2,2,223,Hibernating
16250,8,2,401,2,2,5,522,Potential Loyalists
16251,147,1,128,1,1,2,211,Lost Customers
16252,17,1,295,2,1,4,412,New Customers
16253,55,5,3626,5,3,3,335,Regular Customers
16254,13,3,985,3,3,5,533,Potential Loyalists
16255,0,8,2286,5,4,5,545,Champions
16256,128,2,876,3,2,2,223,Hibernating
16258,22,10,6739,5,4,4,445,Loyal Customers
16259,45,3,361,2,3,3,332,Regular Customers
16261,21,2,312,2,2,4,422,Potential Loyalists
16262,13,1,755,3,1,5,513,New Customers
16263,58,1,351,2,1,3,312,Regular Customers
16264,73,2,837,3,2,2,223,Hibernating
16265,21,3,1488,4,3,4,434,Potential Loyalists
16266,58,7,896,3,4,3,343,Regular Customers
16267,226,1,186,1,1,1,111,Lost Customers
16269,72,1,717,3,1,2,213,Lost Customers
16271,92,5,2033,4,3,2,234,Hibernating
16273,283,2,336,2,2,1,122,Hibernating
16274,8,1,357,2,1,5,512,New Customers
16275,109,2,1591,4,2,2,224,Hibernating
16276,114,2,1818,4,2,2,224,Hibernating
16277,368,1,188,1,1,1,111,Lost Customers
16278,115,2,551,3,2,2,223,Hibernating
16279,20,6,4195,5,4,4,445,Loyal Customers
16280,360,1,238,1,1,1,111,Lost Customers
16281,58,2,1361,4,2,3,324,Regular Customers
16282,122,2,1139,4,2,2,224,Hibernating
16283,53,3,2833,5,3,3,335,Regular Customers
16284,28,1,205,1,1,4,411,New Customers
16285,281,1,176,1,1,1,111,Lost Customers
16286,112,2,328,2,2,2,222,Hibernating
16287,11,4,864,3,3,5,533,Potential Loyalists
16288,105,1,129,1,1,2,211,Lost Customers
16289,97,1,136,1,1,2,211,Lost Customers
16290,99,4,2069,4,3,2,234,Hibernating
16291,317,1,117,1,1,1,111,Lost Customers
16292,15,4,951,3,3,4,433,Potential Loyalists
16293,2,6,2408,5,4,5,545,Champions
16294,111,1,126,1,1,2,211,Lost Customers
16296,261,4,1313,4,3,1,134,Hibernating
16298,32,4,487,2,3,4,432,Potential Loyalists
16299,112,1,193,1,1,2,211,Lost Customers
16300,65,3,1392,4,3,3,334,Regular Customers
16301,371,1,107,1,1,1,111,Lost Customers
16303,27,4,2567,5,3,4,435,Potential Loyalists
16304,329,1,381,2,1,1,112,Lost Customers
16306,2,2,560,3,2,5,523,Potential Loyalists
16307,64,3,1194,4,3,3,334,Regular Customers
16308,41,3,2560,5,3,3,335,Regular Customers
16310,49,2,460,2,2,3,322,Regular Customers
16312,67,1,171,1,1,3,311,Regular Customers
16314,24,3,1491,4,3,4,434,Potential Loyalists
16315,171,1,176,1,1,2,211,Lost Customers
16316,15,5,2806,5,3,4,435,Potential Loyalists
16317,185,2,850,3,2,1,123,Hibernating
16320,88,4,4590,5,3,2,235,Hibernating
16321,261,2,230,1,2,1,121,Hibernating
16323,212,1,146,1,1,1,111,Lost Customers
16325,59,9,3003,5,4,3,345,Regular Customers
16326,18,10,1716,4,4,4,444,Loyal Customers
16327,4,11,6887,5,4,5,545,Champions
16328,198,1,310,2,1,1,112,Lost Customers
16329,62,4,1703,4,3,3,334,Regular Customers
16330,59,4,382,2,3,3,332,Regular Customers
16331,67,6,2037,4,4,3,344,Regular Customers
16332,66,4,417,2,3,3,332,Regular Customers
16334,127,1,277,2,1,2,212,Lost Customers
16335,186,7,2774,5,4,1,145,At Risk
